ANO_CENSO|PK_COD_ENTIDADE|NO_ENTIDADE|COD_ORGAO_REGIONAL_INEP|DESC_SITUACAO_FUNCIONAMENTO|DT_ANO_LETIVO_INICIO|DT_ANO_LETIVO_TERMINO|FK_COD_ESTADO|SIGLA|FK_COD_MUNICIPIO|FK_COD_DISTRITO|ID_DEPENDENCIA_ADM|ID_LOCALIZACAO|DESC_CATEGORIA_ESCOLA_PRIVADA|ID_CONVENIADA_PP|ID_TIPO_CONVENIO_PODER_PUBLICO|ID_MANT_ESCOLA_PRIVADA_EMP|ID_MANT_ESCOLA_PRIVADA_ONG|ID_MANT_ESCOLA_PRIVADA_SIND|ID_MANT_ESCOLA_PRIVADA_SIST_S|ID_MANT_ESCOLA_PRIVADA_S_FINS|ID_DOCUMENTO_REGULAMENTACAO|ID_LOCAL_FUNC_PREDIO_ESCOLAR|ID_LOCAL_FUNC_SALAS_EMPRESA|ID_LOCAL_FUNC_SOCIOEDUCATIVA|ID_LOCAL_FUNC_UNID_PRISIONAL|ID_LOCAL_FUNC_TEMPLO_IGREJA|ID_LOCAL_FUNC_CASA_PROFESSOR|ID_LOCAL_FUNC_GALPAO|ID_LOCAL_FUNC_OUTROS|ID_LOCAL_FUNC_SALAS_OUTRA_ESC|ID_ESCOLA_COMP_PREDIO|ID_AGUA_FILTRADA|ID_AGUA_REDE_PUBLICA|ID_AGUA_POCO_ARTESIANO|ID_AGUA_CACIMBA|ID_AGUA_FONTE_RIO|ID_AGUA_INEXISTENTE|ID_ENERGIA_REDE_PUBLICA|ID_ENERGIA_GERADOR|ID_ENERGIA_OUTROS|ID_ENERGIA_INEXISTENTE|ID_ESGOTO_REDE_PUBLICA|ID_ESGOTO_FOSSA|ID_ESGOTO_INEXISTENTE|ID_LIXO_COLETA_PERIODICA|ID_LIXO_QUEIMA|ID_LIXO_JOGA_OUTRA_AREA|ID_LIXO_RECICLA|ID_LIXO_ENTERRA|ID_LIXO_OUTROS|ID_SALA_DIRETORIA|ID_SALA_PROFESSOR|ID_LABORATORIO_INFORMATICA|ID_LABORATORIO_CIENCIAS|ID_SALA_ATENDIMENTO_ESPECIAL|ID_QUADRA_ESPORTES_COBERTA|ID_QUADRA_ESPORTES_DESCOBERTA|ID_COZINHA|ID_BIBLIOTECA|ID_SALA_LEITURA|ID_PARQUE_INFANTIL|ID_BERCARIO|ID_SANITARIO_FORA_PREDIO|ID_SANITARIO_DENTRO_PREDIO|ID_SANITARIO_EI|ID_SANITARIO_PNE|ID_DEPENDENCIAS_PNE|ID_SECRETARIA|ID_BANHEIRO_CHUVEIRO|ID_REFEITORIO|ID_DESPENSA|ID_ALMOXARIFADO|ID_AUDITORIO|ID_PATIO_COBERTO|ID_PATIO_DESCOBERTO|ID_ALOJAM_ALUNO|ID_ALOJAM_PROFESSOR|ID_AREA_VERDE|ID_LAVANDERIA|ID_DEPENDENCIAS_OUTRAS|NUM_SALAS_EXISTENTES|NUM_SALAS_UTILIZADAS|NUM_EQUIP_TV|NUM_EQUIP_VIDEOCASSETE|NUM_EQUIP_DVD|NUM_EQUIP_PARABOLICA|NUM_EQUIP_COPIADORA|NUM_EQUIP_RETRO|NUM_EQUIP_IMPRESSORA|NUM_EQUIP_SOM|NUM_EQUIP_MULTIMIDIA|NUM_EQUIP_FAX|NUM_EQUIP_FOTO|NUM_COMPUTADORES|NUM_COMP_ADMINISTRATIVOS|NUM_COMP_ALUNOS|ID_INTERNET|ID_BANDA_LARGA|NUM_FUNCIONARIOS|ID_ALIMENTACAO|ID_AEE|ID_MOD_ATIV_COMPLEMENTAR|ID_MOD_ENS_REGULAR|ID_REG_INFANTIL_CRECHE|ID_REG_INFANTIL_PREESCOLA|ID_REG_FUND_8_ANOS|ID_REG_FUND_9_ANOS|ID_REG_MEDIO_MEDIO|ID_REG_MEDIO_INTEGRADO|ID_REG_MEDIO_NORMAL|ID_REG_MEDIO_PROF|ID_MOD_ENS_ESP|ID_ESP_INFANTIL_CRECHE|ID_ESP_INFANTIL_PREESCOLA|ID_ESP_FUND_8_ANOS|ID_ESP_FUND_9_ANOS|ID_ESP_MEDIO_MEDIO|ID_ESP_MEDIO_INTEGRADO|ID_ESP_MEDIO_NORMAL|ID_ESP_MEDIO_PROFISSIONAL|ID_ESP_EJA_FUNDAMENTAL|ID_ESP_EJA_MEDIO|ID_MOD_EJA|ID_EJA_FUNDAMENTAL|ID_EJA_MEDIO|ID_EJA_PROJOVEM|ID_FUND_CICLOS|ID_LOCALIZACAO_DIFERENCIADA|ID_MATERIAL_ESP_NAO_UTILIZA|ID_MATERIAL_ESP_QUILOMBOLA|ID_MATERIAL_ESP_INDIGENA|ID_EDUCACAO_INDIGENA|ID_LINGUA_INDIGENA|FK_COD_LINGUA_INDIGENA|ID_LINGUA_PORTUGUESA|ID_ESPACO_TURMA_PBA|ID_ABRE_FINAL_SEMANA|ID_PROPOSTA_PEDAG_ALTERNANCIA
2013|35493582|INSTITUTO FEDERAL DE SAO PAULO CAMPUS SAO JOSE DOS CAMPOS|20205|1|04JAN2013:00:00:00|20DEC2013:00:00:00|35|SP|3549904|5|1|1||||0|0|0|0|0|1|3|0|0|0|0|0|0|0|0|0|2|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0|1|1|1|1|0|0|0|1|1|1|0|0|1|1|0|0|0|1|1|1|1|1|1|0|1|0|0|1|0|0|8|8|3|0|1|1|0|1|4|1|7|0|1|165|35|130|1|1|42|1|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|1|0|0|0||||0|0|0
2013|35094626|DARCY GARCIA GAVIRA PROFA EMEI|20803|1|04FEB2013:00:00:00|20DEC2013:00:00:00|35|SP|3506508|5|3|1||||0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|2|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|1|0|0|1|0|0|1|1|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0|5|5|6|1|5|0|1|1|3|7|1|1|2|15|4|11|1|1|16|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|1|0|0|0||||0|0|0
2013|35100894|VILA GUSTAVO COLEGIO|10104|1|07JAN2013:00:00:00|15JUL2013:00:00:00|35|SP|3550308|92|4|1|1|0||1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|2|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0|1|1|1|0|0|1|0|1|1|1|1|0|1|1|0|0|0|1|0|0|0|1|1|1|1|0|0|0|0|0|8|8|3|1|2|0|1|2|5|3|2|2|2|25|5|20|1|1|40|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0||0|1|0|0|0||||0|1|0
2013|35030521|MARIA DE FATIMA GOMES ALVES|20804|1|01FEB2013:00:00:00|20DEC2013:00:00:00|35|SP|3511904|5|2|1||||0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|2|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|0|0|1|1|1|0|1|0|0|0|1|0|0|0|1|1|0|0|1|0|1|0|0|0|0|0|0|10|10|4|0|2|0|1|0|5|2|2|1|3|15|8|7|1|1|45|1|0|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|1|0|1|0|0|0||||0|1|0
2013|35030661|TONICO BARAO|20702|1|01FEB2013:00:00:00|20DEC2013:00:00:00|35|SP|3516903|5|2|1||||0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|1|2|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|1|0|1|1|1|0|1|0|0|0|1|0|0|1|1|1|1|0|1|0|1|1|0|0|1|0|0|12|12|6|1|2|2|2|2|7|1|1|1|1|16|8|8|1|1|47|1|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|1|0|0|0||||0|1|0
2013|35104565|OWP EDUCACAO|20102|1|04FEB2013:00:00:00|30JUL2013:00:00:00|35|SP|3548500|5|4|1|1|0||1|0|0|0|0|1|0|0|0|0|0|0|0|1|0||2|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|4|4|1|1|1|0|1|1|1|0|1|0|1|10|7|3|1|1|25|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|1|0|0|0||||0|1|0
2013|35121812|PINTANDO O SETE CCI|20504|1|24JAN2013:00:00:00|20DEC2013:00:00:00|35|SP|3516200|5|2|1||||0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|2|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|1|0|1|1|0|0|1|1|1|1|1|0|1|1|0|0|1|1|0|4|4|1|1|1|0|0|0|1|1|1|1|1|4|3|1|1|1|9|1|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|1|0|0|0||||0|0|0
2013|35145695|ASSOCIACAO PAIS AMIGOS DOS EXCEPCIONAIS APAE DE JAU|20602|1|04FEB2013:00:00:00|20DEC2013:00:00:00|35|SP|3525300|5|4|1|4|1|3|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|2|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0|1|0|1|1|0|0|1|0|1|0|1|0|1|1|1|0|0|1|0|0|1|1|0|8|8|9|1|1|1|2|1|2|1|1|1|2|15|2|13|1|1|44|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||||0|0|0
2013|35191197|PRO FAMILIA ESCOLA DE EDUCACAO INFANTIL|20507|1|04FEB2013:00:00:00|20DEC2013:00:00:00|35|SP|3543402|5|4|1|4|1|2|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|2|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|1|0|0|0|1|1|0|0|0|0|0|5|5|1|1|1|0|1|0|2|1|0|1|1|3|3||1|1|15|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|1|0|0|0||||0|0|0
